Foster Weather Station,10/20/2015 17:00,23.28,,28,,0,,,212,3.8,5,994.2,93,,15.1,10/20/2015 17:00,FosterWeatherStation201510201700
Oak Street Weather Station,10/20/2015 17:00,24,13.3,28,0,0,4.9,0,69,0.6,1.5,994.8,46,1,12.1,10/20/2015 17:00,OakStreetWeatherStation201510201700
63rd Street Weather Station,10/20/2015 16:00,24.9,13.9,28,0,0,1.5,0,244,3.7,5.9,994.5,133,354,11.9,10/20/2015 16:00,63rdStreetWeatherStation201510201600
Foster Weather Station,10/20/2015 16:00,16.56,,60,,0,,,345,1,1.1,994.2,114,,15.1,10/20/2015 16:00,FosterWeatherStation201510201600
Oak Street Weather Station,10/20/2015 16:00,24,13.4,28,0,0,4.9,0,340,0.8,2.6,994.9,92,0,12.1,10/20/2015 16:00,OakStreetWeatherStation201510201600
63rd Street Weather Station,10/20/2015 15:00,24,13.6,29,0,0,1.5,0,251,2.8,4.2,995,195,354,12,10/20/2015 15:00,63rdStreetWeatherStation201510201500
Foster Weather Station,10/20/2015 15:00,16.17,,55,,0,,,76,1.7,1.8,994.6,261,,15.1,10/20/2015 15:00,FosterWeatherStation201510201500
Oak Street Weather Station,10/20/2015 15:00,20.1,13.3,46,0,0,4.9,0,47,0.7,1,995.3,157,0,12.1,10/20/2015 15:00,OakStreetWeatherStation201510201500
63rd Street Weather Station,10/20/2015 14:00,23,13,30,0,0,1.5,0,204,4,6.6,995.3,535,355,11.9,10/20/2015 14:00,63rdStreetWeatherStation201510201400
Foster Weather Station,10/20/2015 14:00,20.39,,34,,0,,,110,0.8,0.9,995.3,349,,15.1,10/20/2015 14:00,FosterWeatherStation201510201400
Oak Street Weather Station,10/20/2015 14:00,19.2,12.6,46,0,0,4.9,0,98,1.8,2.3,995.6,425,0,12.1,10/20/2015 14:00,OakStreetWeatherStation201510201400
63rd Street Weather Station,10/20/2015 13:00,21.6,12.4,33,0,0,1.5,0,211,3.4,7.7,995.8,141,355,12,10/20/2015 13:00,63rdStreetWeatherStation201510201300
Foster Weather Station,10/20/2015 13:00,17.06,,46,,0.38,,,189,1.6,2.1,995.6,112,,15.1,10/20/2015 13:00,FosterWeatherStation201510201300
Oak Street Weather Station,10/20/2015 13:00,20.2,11.5,33,0,0,4.9,60,271,2.1,4.4,996.4,90,1,12.1,10/20/2015 13:00,OakStreetWeatherStation201510201300
63rd Street Weather Station,10/20/2015 12:00,20.6,11.6,32,0,0,1.5,0,247,4.7,7.3,996.6,131,354,11.9,10/20/2015 12:00,63rdStreetWeatherStation201510201200
Foster Weather Station,10/20/2015 12:00,18.5,,34,,0.25,,,218,4,4.3,996.3,148,,15.1,10/20/2015 12:00,FosterWeatherStation201510201200
Oak Street Weather Station,10/20/2015 12:00,20,11.2,33,0,0,4.9,0,246,1.6,4,996.9,423,0,12.1,10/20/2015 12:00,OakStreetWeatherStation201510201200
63rd Street Weather Station,10/20/2015 11:00,18.4,10.5,36,0,0,1.5,0,250,5,8,997,495,354,11.9,10/20/2015 11:00,63rdStreetWeatherStation201510201100
Foster Weather Station,10/20/2015 11:00,17.28,,36,,0,,,211,5.2,5.6,996.3,204,,15.1,10/20/2015 11:00,FosterWeatherStation201510201100
Oak Street Weather Station,10/20/2015 11:00,18.4,10.4,35,0,0,4.9,0,269,3.5,6.6,997.1,554,0,12,10/20/2015 11:00,OakStreetWeatherStation201510201100
Foster Weather Station,10/20/2015 10:00,15.56,,38,,0,,,299,1.4,2.4,996.6,105,,15.1,10/20/2015 10:00,FosterWeatherStation201510201000
Oak Street Weather Station,10/20/2015 10:00,16.5,9.4,38,0,0,4.9,0,269,3.2,6.8,997.1,122,0,12.1,10/20/2015 10:00,OakStreetWeatherStation201510201000
63rd Street Weather Station,10/20/2015 9:00,14.8,8.7,43,0,0,1.5,0,234,4,8.7,997.1,87,355,11.9,10/20/2015 9:00,63rdStreetWeatherStation201510200900
Foster Weather Station,10/20/2015 9:00,14.06,,41,,0,,,202,4.8,5.1,996.3,105,,15.1,10/20/2015 9:00,FosterWeatherStation201510200900
Oak Street Weather Station,10/20/2015 9:00,15.5,8.9,40,0,0,4.9,0,267,4.1,8.5,997,271,0,12.1,10/20/2015 9:00,OakStreetWeatherStation201510200900
63rd Street Weather Station,10/20/2015 8:00,14.2,8.3,44,0,0,1.5,0,242,4.2,7.5,996.7,44,354,11.9,10/20/2015 8:00,63rdStreetWeatherStation201510200800
Foster Weather Station,10/20/2015 8:00,14.17,,42,,0,,,214,5.8,7.2,995.6,45,,15.1,10/20/2015 8:00,FosterWeatherStation201510200800
Oak Street Weather Station,10/20/2015 8:00,15.1,8.7,41,0,0,4.9,0,265,5.2,9.5,996.4,46,0,12.2,10/20/2015 8:00,OakStreetWeatherStation201510200800
63rd Street Weather Station,10/20/2015 7:00,13.9,8.3,46,0,0,1.5,0,231,4.2,7.2,996.4,4,354,11.9,10/20/2015 7:00,63rdStreetWeatherStation201510200700
Foster Weather Station,10/20/2015 7:00,14.28,,42,,0,,,200,4.6,4.8,995.6,0,,15.1,10/20/2015 7:00,FosterWeatherStation201510200700
Oak Street Weather Station,10/20/2015 7:00,15.6,9,41,0,0,4.9,0,271,3.7,6.1,996.2,1,0,12,10/20/2015 7:00,OakStreetWeatherStation201510200700
63rd Street Weather Station,10/20/2015 6:00,14.2,8.5,46,0,0,1.5,0,230,3.6,7.7,996.2,3,354,12,10/20/2015 6:00,63rdStreetWeatherStation201510200600
Foster Weather Station,10/20/2015 6:00,14.89,,41,,0,,,219,5,5.5,995.6,0,,15.1,10/20/2015 6:00,FosterWeatherStation201510200600
Oak Street Weather Station,10/20/2015 6:00,15.8,9.2,41,0,0,4.9,0,266,4.2,9.3,996,0,0,12,10/20/2015 6:00,OakStreetWeatherStation201510200600
63rd Street Weather Station,10/20/2015 5:00,14.5,8.7,46,0,0,1.5,0,229,3.6,6.5,996.1,3,354,12,10/20/2015 5:00,63rdStreetWeatherStation201510200500
Foster Weather Station,10/20/2015 5:00,15,,40,,0,,,202,6.1,7.2,994.9,0,,15.1,10/20/2015 5:00,FosterWeatherStation201510200500
Oak Street Weather Station,10/20/2015 5:00,15.9,9.3,41,0,0,4.9,0,288,2.2,6.1,996,0,0,12,10/20/2015 5:00,OakStreetWeatherStation201510200500
63rd Street Weather Station,10/20/2015 4:00,14.9,9,44,0,0,1.5,0,223,3.4,6.7,996,3,354,11.9,10/20/2015 4:00,63rdStreetWeatherStation201510200400
Foster Weather Station,10/20/2015 4:00,15.28,,39,,0,,,201,4.7,5.1,994.9,0,,15.1,10/20/2015 4:00,FosterWeatherStation201510200400
Oak Street Weather Station,10/20/2015 4:00,16.3,9.5,40,0,0,4.9,0,269,3.1,6.9,995.6,0,0,12,10/20/2015 4:00,OakStreetWeatherStation201510200400
63rd Street Weather Station,10/20/2015 3:00,15.7,9.2,42,0,0,1.5,0,234,3.8,6.2,995.7,2,354,11.9,10/20/2015 3:00,63rdStreetWeatherStation201510200300
Foster Weather Station,10/20/2015 3:00,15.67,,38,,0,,,210,4.2,5.4,994.6,0,,15.1,10/20/2015 3:00,FosterWeatherStation201510200300
Oak Street Weather Station,10/20/2015 3:00,16.5,9.5,39,0,0,4.9,0,305,1.8,7.8,995.5,0,0,12.1,10/20/2015 3:00,OakStreetWeatherStation201510200300
63rd Street Weather Station,10/20/2015 2:00,16.6,9.6,39,0,0,1.5,0,241,4.6,7.4,995.7,2,354,11.9,10/20/2015 2:00,63rdStreetWeatherStation201510200200
Foster Weather Station,10/20/2015 2:00,16.39,,36,,0,,,208,3.7,4.2,994.6,0,,15.1,10/20/2015 2:00,FosterWeatherStation201510200200
Oak Street Weather Station,10/20/2015 2:00,17.2,9.8,37,0,0,4.9,0,279,2.6,9.2,995.5,0,0,12.1,10/20/2015 2:00,OakStreetWeatherStation201510200200
63rd Street Weather Station,10/20/2015 1:00,17.1,9.7,37,0,0,1.5,0,235,4.7,8.6,995.3,2,354,12,10/20/2015 1:00,63rdStreetWeatherStation201510200100
Foster Weather Station,10/20/2015 1:00,16.78,,35,,0,,,213,6.2,6.7,994.6,0,,15.1,10/20/2015 1:00,FosterWeatherStation201510200100
Oak Street Weather Station,10/20/2015 1:00,17.7,10,36,0,0,4.9,0,287,1.9,6.2,995.1,0,0,12.1,10/20/2015 1:00,OakStreetWeatherStation201510200100
63rd Street Weather Station,10/20/2015 0:00,17.6,10,36,0,0,1.5,0,237,5.4,7.4,995,2,354,11.9,10/20/2015 0:00,63rdStreetWeatherStation201510202400
Foster Weather Station,10/20/2015 0:00,17.28,,34,,0,,,214,7.3,8,993.9,0,,15.1,10/20/2015 0:00,FosterWeatherStation201510202400
63rd Street Weather Station,10/19/2015 23:00,18.2,10.4,36,0,0,1.5,0,234,5.9,12.6,994.2,2,354,12,10/19/2015 23:00,63rdStreetWeatherStation201510192300
Foster Weather Station,10/19/2015 23:00,17.89,,33,,0,,,194,6.3,6.8,993.9,1,,15.1,10/19/2015 23:00,FosterWeatherStation201510192300
Oak Street Weather Station,10/19/2015 23:00,18.8,10.5,34,0,0,4.9,0,275,2.7,7.2,994.5,0,0,12.1,10/19/2015 23:00,OakStreetWeatherStation201510192300
63rd Street Weather Station,10/19/2015 22:00,18.5,10.6,36,0,0,1.5,0,229,6.3,10.6,994.4,2,354,11.9,10/19/2015 22:00,63rdStreetWeatherStation201510192200
Foster Weather Station,10/19/2015 22:00,18.39,,33,,0,,,206,3.9,4.3,993.6,0,,15.1,10/19/2015 22:00,FosterWeatherStation201510192200
63rd Street Weather Station,10/19/2015 21:00,19.1,10.9,35,0,0,1.5,0,236,5.5,9.2,994.5,1,354,12,10/19/2015 21:00,63rdStreetWeatherStation201510192100
Foster Weather Station,10/19/2015 21:00,18.89,,32,,0,,,185,4.7,5.4,993.2,0,,15.1,10/19/2015 21:00,FosterWeatherStation201510192100
Oak Street Weather Station,10/19/2015 21:00,19.8,11,32,0,0,4.9,0,267,2.7,7,994.2,0,0,12,10/19/2015 21:00,OakStreetWeatherStation201510192100
63rd Street Weather Station,10/19/2015 20:00,20,11.3,33,0,0,1.5,0,223,5.1,14.6,994.4,1,354,12,10/19/2015 20:00,63rdStreetWeatherStation201510192000
Foster Weather Station,10/19/2015 20:00,19.78,,31,,0,,,185,5.9,6.7,993.2,0,,15.1,10/19/2015 20:00,FosterWeatherStation201510192000
Oak Street Weather Station,10/19/2015 20:00,20.4,11.3,31,0,0,4.9,0,285,2.4,4.6,994.3,-2,0,12.1,10/19/2015 20:00,OakStreetWeatherStation201510192000
63rd Street Weather Station,10/19/2015 19:00,20.8,11.8,33,0,0,1.5,0,224,5.7,10.6,994.2,1,354,12,10/19/2015 19:00,63rdStreetWeatherStation201510191900
Foster Weather Station,10/19/2015 19:00,20.78,,30,,0,,,190,10.6,12.1,992.9,0,,15.1,10/19/2015 19:00,FosterWeatherStation201510191900
63rd Street Weather Station,10/19/2015 18:00,21.8,12.4,31,0,0,1.5,0,239,5.2,10,993.7,7,354,11.9,10/19/2015 18:00,63rdStreetWeatherStation201510191800
Foster Weather Station,10/19/2015 18:00,21.67,,28,,0,,,220,3.9,4.9,992.6,7,,15.1,10/19/2015 18:00,FosterWeatherStation201510191800
Oak Street Weather Station,10/19/2015 18:00,22.4,12.4,29,0,0,4.9,0,271,2,4.5,993.4,3,0,12.2,10/19/2015 18:00,OakStreetWeatherStation201510191800
63rd Street Weather Station,10/19/2015 17:00,22.7,12.6,29,0,0,1.5,0,238,6.4,10.6,993.4,88,354,12,10/19/2015 17:00,63rdStreetWeatherStation201510191700
Foster Weather Station,10/19/2015 17:00,22.06,,27,,0,,,228,5.1,6.5,992.6,59,,15.1,10/19/2015 17:00,FosterWeatherStation201510191700
63rd Street Weather Station,10/19/2015 16:00,22.6,12.4,28,0,0,1.5,0,240,6.7,12.5,993.8,413,354,11.9,10/19/2015 16:00,63rdStreetWeatherStation201510191600
Foster Weather Station,10/19/2015 16:00,22.5,,26,,0,,,213,7.9,8.6,992.9,383,,15.1,10/19/2015 16:00,FosterWeatherStation201510191600
Oak Street Weather Station,10/19/2015 16:00,22.8,12.3,27,0,0,4.9,0,287,2.8,5.4,993.6,100,1,12,10/19/2015 16:00,OakStreetWeatherStation201510191600
63rd Street Weather Station,10/19/2015 15:00,22.4,12.1,27,0,0,1.5,0,243,8.9,14.1,994.2,454,353,12,10/19/2015 15:00,63rdStreetWeatherStation201510191500
Foster Weather Station,10/19/2015 15:00,21.39,,27,,0,,,191,6.4,6.9,993.6,213,,15.1,10/19/2015 15:00,FosterWeatherStation201510191500
63rd Street Weather Station,10/19/2015 14:00,21.3,11.3,27,0,0,1.5,0,243,6.2,9.5,995,541,354,12,10/19/2015 14:00,63rdStreetWeatherStation201510191400
Foster Weather Station,10/19/2015 14:00,21,,26,,0,,,267,3.3,4.3,994.2,395,,15.1,10/19/2015 14:00,FosterWeatherStation201510191400
Oak Street Weather Station,10/19/2015 14:00,21.4,11.3,27,0,0,4.9,0,342,1.6,2.7,994.8,494,0,12.1,10/19/2015 14:00,OakStreetWeatherStation201510191400
63rd Street Weather Station,10/19/2015 13:00,19.8,10.4,28,0,0,1.5,0,227,8,14.2,996.2,567,354,12,10/19/2015 13:00,63rdStreetWeatherStation201510191300
63rd Street Weather Station,10/19/2015 12:00,18.3,9.5,29,0,0,1.5,0,245,6.5,11.4,997.2,555,354,11.9,10/19/2015 12:00,63rdStreetWeatherStation201510191200
Foster Weather Station,10/19/2015 12:00,17.56,,28,,0,,,200,4.8,5.2,996.3,530,,15.1,10/19/2015 12:00,FosterWeatherStation201510191200
Oak Street Weather Station,10/19/2015 12:00,18.3,9.4,28,0,0,4.9,0,266,3.8,7.9,997,533,1,12.1,10/19/2015 12:00,OakStreetWeatherStation201510191200
63rd Street Weather Station,10/19/2015 11:00,16,8.3,33,0,0,1.5,0,227,6.2,11,998.1,493,355,11.9,10/19/2015 11:00,63rdStreetWeatherStation201510191100
Foster Weather Station,10/19/2015 11:00,15.78,,30,,0,,,211,4.2,4.9,997.3,478,,15.1,10/19/2015 11:00,FosterWeatherStation201510191100
Oak Street Weather Station,10/19/2015 11:00,16.5,8.4,30,0,0,4.9,0,262,2.5,6.5,997.9,497,0,12.2,10/19/2015 11:00,OakStreetWeatherStation201510191100
63rd Street Weather Station,10/19/2015 10:00,14.1,7.2,35,0,0,1.5,0,223,7,12.1,999,381,354,11.9,10/19/2015 10:00,63rdStreetWeatherStation201510191000
Foster Weather Station,10/19/2015 10:00,13.28,,33,,0,,,220,4.7,5.8,998,376,,15.1,10/19/2015 10:00,FosterWeatherStation201510191000
Oak Street Weather Station,10/19/2015 10:00,14.3,7.1,33,0,0,4.9,0,275,2.8,6.5,998.6,404,0,12.1,10/19/2015 10:00,OakStreetWeatherStation201510191000
63rd Street Weather Station,10/19/2015 9:00,12.6,6.3,37,0,0,1.5,0,225,6.7,12.2,999.6,101,354,12,10/19/2015 9:00,63rdStreetWeatherStation201510190900
Foster Weather Station,10/19/2015 9:00,11.89,,35,,0,,,204,6.7,7.6,998.3,239,,15.1,10/19/2015 9:00,FosterWeatherStation201510190900
Oak Street Weather Station,10/19/2015 9:00,12.8,6.3,36,0,0,4.9,0,264,4.4,8.2,999.3,207,0,12,10/19/2015 9:00,OakStreetWeatherStation201510190900
63rd Street Weather Station,10/19/2015 8:00,11.4,5.6,39,0,0,1.5,0,233,6.2,11.2,1000.1,35,354,11.8,10/19/2015 8:00,63rdStreetWeatherStation201510190800
Foster Weather Station,10/19/2015 8:00,10.78,,36,,0,,,220,5.1,5.6,999,94,,15.2,10/19/2015 8:00,FosterWeatherStation201510190800
Oak Street Weather Station,10/19/2015 8:00,11.7,5.6,37,0,0,4.9,0,283,3.1,5.4,999.7,105,0,12,10/19/2015 8:00,OakStreetWeatherStation201510190800
63rd Street Weather Station,10/19/2015 7:00,10.6,5.1,41,0,0,1.5,0,235,5.6,8.5,1000.4,5,354,11.9,10/19/2015 7:00,63rdStreetWeatherStation201510190700
Foster Weather Station,10/19/2015 7:00,10.17,,38,,0,,,199,7.4,8.2,999.3,1,,15.2,10/19/2015 7:00,FosterWeatherStation201510190700
Oak Street Weather Station,10/19/2015 7:00,11.4,5.4,38,0,0,4.9,0,279,3.7,9.2,999.9,3,0,12,10/19/2015 7:00,OakStreetWeatherStation201510190700
63rd Street Weather Station,10/19/2015 6:00,10.8,5.3,41,0,0,1.5,0,237,4.3,6.6,1001.1,3,354,11.9,10/19/2015 6:00,63rdStreetWeatherStation201510190600
Foster Weather Station,10/19/2015 6:00,10.06,,37,,0,,,226,5.6,7.1,1000,0,,15.2,10/19/2015 6:00,FosterWeatherStation201510190600
Oak Street Weather Station,10/19/2015 6:00,11.5,5.4,37,0,0,4.9,0,274,3.3,9.3,1000.8,1,0,12.1,10/19/2015 6:00,OakStreetWeatherStation201510190600
63rd Street Weather Station,10/19/2015 5:00,10.4,5,41,0,0,1.5,0,233,4.2,6.9,1001.9,3,354,11.8,10/19/2015 5:00,63rdStreetWeatherStation201510190500
Foster Weather Station,10/19/2015 5:00,10.39,,35,,0,,,185,5.6,7.1,1001,0,,15.2,10/19/2015 5:00,FosterWeatherStation201510190500
Oak Street Weather Station,10/19/2015 5:00,11.6,5.3,35,0,0,4.9,0,271,3.8,8.5,1001.5,1,0,12.1,10/19/2015 5:00,OakStreetWeatherStation201510190500
63rd Street Weather Station,10/19/2015 4:00,10.5,5,40,0,0,1.5,0,221,3.7,6.2,1002,3,354,11.9,10/19/2015 4:00,63rdStreetWeatherStation201510190400
Foster Weather Station,10/19/2015 4:00,10.39,,35,,0,,,212,6.8,7.4,1001,0,,15.2,10/19/2015 4:00,FosterWeatherStation201510190400
Oak Street Weather Station,10/19/2015 4:00,11.9,5.3,34,0,0,4.9,0,269,2.8,6.2,1001.7,1,0,12.1,10/19/2015 4:00,OakStreetWeatherStation201510190400
63rd Street Weather Station,10/19/2015 3:00,10.3,4.9,40,0,0,1.5,0,220,2.7,5.7,1002.5,3,354,11.9,10/19/2015 3:00,63rdStreetWeatherStation201510190300
Foster Weather Station,10/19/2015 3:00,10.28,,36,,0,,,216,2.8,3.2,1001.7,0,,15.2,10/19/2015 3:00,FosterWeatherStation201510190300
Oak Street Weather Station,10/19/2015 3:00,11.9,5.4,34,0,0,4.9,0,278,1.8,3.5,1002.3,1,0,12,10/19/2015 3:00,OakStreetWeatherStation201510190300
63rd Street Weather Station,10/19/2015 2:00,9.9,4.7,42,0,0,1.5,0,237,3.2,6.3,1003,3,353,11.8,10/19/2015 2:00,63rdStreetWeatherStation201510190200
Foster Weather Station,10/19/2015 2:00,10.06,,35,,0,,,181,5.1,5.5,1002,0,,15.2,10/19/2015 2:00,FosterWeatherStation201510190200
Oak Street Weather Station,10/19/2015 2:00,12.2,5.5,33,0,0,4.9,0,271,3,7.8,1002.9,1,0,11.9,10/19/2015 2:00,OakStreetWeatherStation201510190200
63rd Street Weather Station,10/19/2015 1:00,9.2,4.4,45,0,0,1.5,0,230,2.6,5,1003.6,3,354,11.9,10/19/2015 1:00,63rdStreetWeatherStation201510190100
Foster Weather Station,10/19/2015 1:00,10.5,,33,,0,,,204,4.7,5,1002.7,0,,15.2,10/19/2015 1:00,FosterWeatherStation201510190100
Oak Street Weather Station,10/19/2015 1:00,12.6,5.6,31,0,0,4.9,0,265,2.3,5.6,1003.2,1,0,12,10/19/2015 1:00,OakStreetWeatherStation201510190100
63rd Street Weather Station,10/19/2015 0:00,9.1,4.6,48,0,0,1.5,0,216,2.7,4.4,1003.8,3,354,11.9,10/19/2015 0:00,63rdStreetWeatherStation201510192400
Foster Weather Station,10/19/2015 0:00,10.5,,34,,0,,,182,3.2,3.7,1003,0,,15.2,10/19/2015 0:00,FosterWeatherStation201510192400
Oak Street Weather Station,10/19/2015 0:00,13.3,5.8,29,0,0,4.9,0,276,1.2,2.8,1003.9,1,0,12.1,10/19/2015 0:00,OakStreetWeatherStation201510192400
63rd Street Weather Station,10/18/2015 23:00,9.8,5,46,0,0,1.5,0,199,1.6,2.6,1004.4,3,354,12,10/18/2015 23:00,63rdStreetWeatherStation201510182300
Foster Weather Station,10/18/2015 23:00,11,,34,,0,,,199,4.1,4.5,1003.4,0,,15.2,10/18/2015 23:00,FosterWeatherStation201510182300
Oak Street Weather Station,10/18/2015 23:00,13.3,5.9,29,0,0,4.9,0,294,0.6,1.2,1004.4,1,0,12.1,10/18/2015 23:00,OakStreetWeatherStation201510182300
63rd Street Weather Station,10/18/2015 22:00,10.6,5.7,47,0,0,1.5,0,194,2.4,5,1004.5,3,354,11.9,10/18/2015 22:00,63rdStreetWeatherStation201510182200
Foster Weather Station,10/18/2015 22:00,11.67,,36,,0,,,213,2.7,3,1003.7,0,,15.2,10/18/2015 22:00,FosterWeatherStation201510182200
Oak Street Weather Station,10/18/2015 22:00,13.6,6.3,31,0,0,4.9,0,0,0,0.4,1004.6,1,0,12.2,10/18/2015 22:00,OakStreetWeatherStation201510182200
63rd Street Weather Station,10/18/2015 21:00,11.1,6.4,49,0,0,1.5,0,204,1.6,3.2,1004.7,3,354,11.9,10/18/2015 21:00,63rdStreetWeatherStation201510182100
Foster Weather Station,10/18/2015 21:00,11.89,,40,,0,,,191,1.7,2.1,1004.1,0,,15.2,10/18/2015 21:00,FosterWeatherStation201510182100
Oak Street Weather Station,10/18/2015 21:00,13.4,7.1,39,0,0,4.9,0,117,0.6,1.4,1004.9,1,0,12.1,10/18/2015 21:00,OakStreetWeatherStation201510182100
63rd Street Weather Station,10/18/2015 20:00,12.3,7.8,54,0,0,1.5,0,188,1.9,3,1005.2,3,354,11.9,10/18/2015 20:00,63rdStreetWeatherStation201510182000
Foster Weather Station,10/18/2015 20:00,11.67,,62,,0,,,155,3.4,3.8,1004.4,0,,15.2,10/18/2015 20:00,FosterWeatherStation201510182000
63rd Street Weather Station,10/18/2015 19:00,12.5,9,63,0,0,1.5,0,166,3,4.8,1005.2,3,354,11.9,10/18/2015 19:00,63rdStreetWeatherStation201510181900
Foster Weather Station,10/18/2015 19:00,11.56,,58,,0,,,142,2.8,3.5,1004.7,0,,15.2,10/18/2015 19:00,FosterWeatherStation201510181900
63rd Street Weather Station,10/18/2015 18:00,12.4,8.4,58,0,0,1.5,0,145,1.1,2.9,1005.5,9,354,12,10/18/2015 18:00,63rdStreetWeatherStation201510181800
Oak Street Weather Station,10/18/2015 18:00,12.4,8,55,0,0,4.9,0,114,1.9,3.1,1005.8,5,0,12,10/18/2015 18:00,OakStreetWeatherStation201510181800
63rd Street Weather Station,10/18/2015 17:00,12.6,8,53,0,0,1.5,0,137,1.4,2.4,1006.2,158,353,12,10/18/2015 17:00,63rdStreetWeatherStation201510181700
Foster Weather Station,10/18/2015 17:00,11.39,,52,,0,,,112,2.5,3.2,1005.8,131,,15.1,10/18/2015 17:00,FosterWeatherStation201510181700
Oak Street Weather Station,10/18/2015 17:00,12.1,7.5,53,0,0,4.9,0,104,1.8,3.9,1006.4,21,0,12.1,10/18/2015 17:00,OakStreetWeatherStation201510181700
63rd Street Weather Station,10/18/2015 16:00,12.6,7.8,51,0,0,1.5,0,98,2.8,4.2,1006.6,323,353,11.9,10/18/2015 16:00,63rdStreetWeatherStation201510181600
Foster Weather Station,10/18/2015 16:00,11.67,,52,,0,,,131,1.7,2.3,1006.4,288,,15.1,10/18/2015 16:00,FosterWeatherStation201510181600
63rd Street Weather Station,10/18/2015 15:00,12.4,7.5,50,0,0,1.5,0,96,2.5,4.1,1007.2,462,353,11.9,10/18/2015 15:00,63rdStreetWeatherStation201510181500
Foster Weather Station,10/18/2015 15:00,11.17,,47,,0,,,65,1.5,1.8,1006.8,420,,15.1,10/18/2015 15:00,FosterWeatherStation201510181500
Oak Street Weather Station,10/18/2015 15:00,11.4,6.9,52,0,0,4.9,0,99,2.4,3,1007.7,28,0,12.1,10/18/2015 15:00,OakStreetWeatherStation201510181500
63rd Street Weather Station,10/18/2015 14:00,12.1,7.5,52,0,0,1.5,0,97,2.9,4.7,1008,552,354,11.9,10/18/2015 14:00,63rdStreetWeatherStation201510181400
Foster Weather Station,10/18/2015 14:00,11,,45,,0,,,82,1.7,1.8,1007.8,518,,15.1,10/18/2015 14:00,FosterWeatherStation201510181400
Oak Street Weather Station,10/18/2015 14:00,11.7,6.7,47,0,0,4.9,0,75,2.1,2.7,1008.5,492,0,12.1,10/18/2015 14:00,OakStreetWeatherStation201510181400
63rd Street Weather Station,10/18/2015 13:00,12.3,7.4,50,0,0,1.5,0,92,2.4,3.4,1008.7,594,353,11.9,10/18/2015 13:00,63rdStreetWeatherStation201510181300
Foster Weather Station,10/18/2015 13:00,11.28,,46,,0,,,54,2.1,2.3,1008.5,568,,15.1,10/18/2015 13:00,FosterWeatherStation201510181300
Oak Street Weather Station,10/18/2015 13:00,11.5,6.7,49,0,0,4.9,0,88,2.1,2.8,1009.1,36,0,12,10/18/2015 13:00,OakStreetWeatherStation201510181300
63rd Street Weather Station,10/18/2015 12:00,12.6,6.2,36,0,0,1.5,0,359,3.2,5.2,1009.1,576,354,11.9,10/18/2015 12:00,63rdStreetWeatherStation201510181200
Foster Weather Station,10/18/2015 12:00,10.89,,49,,0,,,66,1.4,1.8,1008.8,564,,15.1,10/18/2015 12:00,FosterWeatherStation201510181200
63rd Street Weather Station,10/18/2015 11:00,12,6.1,40,0,0,1.5,0,260,2.5,3,1009.9,512,355,11.9,10/18/2015 11:00,63rdStreetWeatherStation201510181100
Foster Weather Station,10/18/2015 11:00,11.06,,44,,0,,,0,1.5,1.7,1009.5,506,,15.1,10/18/2015 11:00,FosterWeatherStation201510181100
Oak Street Weather Station,10/18/2015 11:00,12.7,6.2,36,0,0,4.9,0,322,1,3.2,1010.1,530,0,12,10/18/2015 11:00,OakStreetWeatherStation201510181100
63rd Street Weather Station,10/18/2015 10:00,10.4,5.1,43,0,0,1.5,0,325,2.3,4.1,1009.6,406,354,11.9,10/18/2015 10:00,63rdStreetWeatherStation201510181000
Foster Weather Station,10/18/2015 10:00,9.56,,40,,0,,,302,1.8,2,1009.5,403,,15.1,10/18/2015 10:00,FosterWeatherStation201510181000
Oak Street Weather Station,10/18/2015 10:00,11.4,5.6,40,0,0,4.9,0,276,0.8,1.8,1010,439,1,12.1,10/18/2015 10:00,OakStreetWeatherStation201510181000
63rd Street Weather Station,10/18/2015 9:00,7.7,4,54,0,0,1.5,0,280,1.8,3.8,1009.3,258,353,11.9,10/18/2015 9:00,63rdStreetWeatherStation201510180900
Foster Weather Station,10/18/2015 9:00,6.67,,50,,0,,,265,2,2.2,1008.8,262,,15.1,10/18/2015 9:00,FosterWeatherStation201510180900
Oak Street Weather Station,10/18/2015 9:00,8.5,4,47,0,0,4.9,0,275,1.1,2.5,1009.7,301,2,12.1,10/18/2015 9:00,OakStreetWeatherStation201510180900
63rd Street Weather Station,10/18/2015 8:00,4.5,2.1,65,0,0,1.5,0,270,4,5.7,1008.9,29,353,11.9,10/18/2015 8:00,63rdStreetWeatherStation201510180800
Foster Weather Station,10/18/2015 8:00,4.67,,56,,0,,,277,3.2,3.7,1008.5,110,,15.2,10/18/2015 8:00,FosterWeatherStation201510180800
Oak Street Weather Station,10/18/2015 8:00,6.6,3,54,0,0,4.9,0,260,2,3.6,1009.1,111,0,12,10/18/2015 8:00,OakStreetWeatherStation201510180800
63rd Street Weather Station,10/18/2015 7:00,4.2,1.9,67,0,0,1.5,0,272,3.7,6.1,1008,6,353,11.9,10/18/2015 7:00,63rdStreetWeatherStation201510180700
Foster Weather Station,10/18/2015 7:00,4.06,,60,,0,,,284,2.5,2.7,1007.5,2,,15.2,10/18/2015 7:00,FosterWeatherStation201510180700
Oak Street Weather Station,10/18/2015 7:00,6.2,2.8,55,0,0,4.9,0,256,2.7,4.6,1008.4,5,359,12.1,10/18/2015 7:00,OakStreetWeatherStation201510180700
